OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
f5130560ad9841d7c007dd39a0930918,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Gorillibacterium_massiliense
f520115c44f2c1e279eabd2248516cca,Bacteria,,,,,,
f58e19bc5a8bac90e4e1850ee17159ae,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Ammoniphilus,Ammoniphilus_sp.
f5d23538b54077925823d147e1fcab68,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,,
f5de2d677d5a53c4b00672750a25bf20,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,uncultured_bacterium
f5e05dfe5eb5ad68bd8c3b7707405c38,Bacteria,,,,,,
f64c8d1b3a7d95fe19bec4784295482b,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,
f66d8008725082ceea7b358b0180e0b0,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,
f694e466114f39a3970908834acffaf0,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
f6c955576f98e311e1dee6d5754f7ac9,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,bacterium_Ellin506
f6dbfa1f1459137ddd0ee6f35ac6b560,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,uncultured_Polyangiaceae
f6deaea0bed41bf2442c093c1686690a,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
f70c0cbc12f261400edb2f0e13668b70,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
f73f7d4a64067747bd46f6a88d59b96c,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,
f7778d609f13c9161758fdba93cced0e,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,
f79751be9b80daddb3a40b586d24ec4f,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,
f7dada631f1b20815c2b1dddb1bd7961,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,uncultured_bacterium
f7e9b5efd74ffa0826558a398b09c7d2,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_Planctomycetaceae
f7ff733b2b61b29d9fc2aa7f62e42a4a,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_Pasteuria
f831419232d8fba1b360b92269c8d32c,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,
f8baecdc3a1ab0be340fce5ee47596a0,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured_Coxiellaceae
f8c474780ba31b97feab1644a3a274ea,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
f8f3e8384bd2b15f9fef31aaac2fcc1f,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,metagenome
f908bc3e1c50d2bb35d0b3f1683bc1a5,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
f90eafab826e37183bbe2065554fdc8b,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured_soil
f9131a0a166bf4fdca94ec2f64380199,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,
f921a0da99c41ea0616fb86ea5020a9d,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,
f9289e46736f6fee11524b39aa0144bf,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Shimazuella,uncultured_bacterium
f93e51d9984fe526965f6bf7e84c3ee4,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,
f956cb6edc03af7a703425c361f4e0a9,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,uncultured_forest
f969dca8f801ff36e5bd67d8a1b7b592,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,,
f97b8727bbbe0edc44e60b533bdd687d,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,
f983845bbdf123473a1f9181d3c0419b,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
f9bae6e977994dab147f8211f5111e45,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,,
f9ceeefacc0649df978b9215004abb1e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_soil
f9f42269cdae6b2434c205d9f08259a4,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,
fa0f3709e82f49e88a1d3a1110670c0a,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,
fa2e5d10aa5e114ebde6bd533ed1db98,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,
fa43e8c1f5d54e6abd013638cb447936,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
fa7485b142c6cbaeaf1a7173a40e046d,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
fa8cb2a8c1828ac8dc467b2a8858d886,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
fb22640ba2d64c3fd43857fbbea6e493,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionales,Vampirovibrionales,uncultured_bacterium
fb695fa2160b8cbe6c853dea8dd1604d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
fb6e8bc5c2862c305b7695fe9c024056,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,
fb959b0bfb395506b50292836e31da4f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_8,
fb965749adc7e943d1da52ceb4b2f0d7,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium
fbc6c10628083322a9cdd940e0873993,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,
fbe82903f3b667bf424f67e017868b00,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,,
fbf9a39f3c58f0ac498e367870407235,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,
fc11bd2425648299c82a3b167e58da77,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,
fc2b5f726ae47ea0882e83f8ed21eca1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
fc55c20b8b077f93fafc3554583666a4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,,
fc6456f1d29f0b601701ae3d71606c6b,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,bacterium_Ellin6519
fc98bf749510ac13a2d67aad09985119,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,,
fc993ca7224f0a0a72953c67d91309f9,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,metagenome
fcc8acfc959322fa62fa0f8593708ff8,Bacteria,Actinobacteriota,Thermoleophilia,uncultured,uncultured,uncultured,uncultured_bacterium
fcdd2a9fa99d810d04c90d923e88200d,Bacteria,Planctomycetota,Phycisphaerae,Pla1_lineage,Pla1_lineage,Pla1_lineage,uncultured_bacterium
fce787076c99c324ab87609a5a7a8cec,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,
fcef40ce650bd96d8d324003bfda2dab,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,
fcf6310218a1adb3a468d5eaf1b0915a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
fd001e686eedbe3dc0833b2eef16a9ea,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,uncultured_bacterium
fd7b70b3c7b6df914dc7fc0915182563,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
fd88acb1df49cf4e0d49f8f84729e448,Bacteria,,,,,,
fd8ea7feceb30d704b10d1bad89c50e6,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,
fd9e142dbab5e9eac8705f43b2ecfc5f,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus,uncultured_Alicyclobacillaceae
fda017b6d587ac4493cb959a40dd8b89,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae,uncultured_bacterium
fdae0cd7feafc3cdae81276a78af1177,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,uncultured_bacterium
fdb8cdd6a98321c9924401988340a20b,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured_bacterium
fe785c17d4637e43e1ef9f5d7951495c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,,
fe8169a84953d2d7e40d29f73263c736,Bacteria,Myxococcota,Polyangia,,,,
fed1c7f644f6633e9977e308c058faa1,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Actinopolymorpha,
ff0f3aabfa010182ced26275d321cb42,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium
ff2062f58ebba53e67347d4ab8b7a295,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,,
ff4956beaf2e94f3118e3cc01024cfcb,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,
ff5c1530b965ad9a4a7cffb86a21498a,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,
ff5caaeced66b051f3c5cc6c89246987,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae,Acidobacteriae,Acidobacteriae,uncultured_bacterium
ff87e075813f2e781cda32a5bb386959,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
ffa0be2f0ba1eb1d8978172cdac9fd01,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,
ffd840959c3400d07f746b3fd12e8756,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,uncultured_bacterium
ffe6929b95ec504e91bccda9d96b2f1c,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium
ffed63312dee910fda7f7916a2c10331,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
000f65a4b4e782eb90e28c811c369ff2,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,
001ece0232ce9b89de5d3817485219f6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
0022754fbdd8ce4861ea5adecacb7c48,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,
00541fe2d4aa2b19cd56f65003e74382,Bacteria,Firmicutes,Bacilli,,,,
005737dffb9e43328b6e51c521cb5d03,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,
005a81e35814268f8462ef00d4226fe9,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,,
0060021293921276ddb1e6de7e825f06,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured_bacterium
0066cfbb6f4cac2be222c45ae3d03abf,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
00681b45aff1a76a3be74fc080f6165e,Bacteria,,,,,,
00694e6fcb11f7a7785dc54739d8fe82,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
008782e5ab103e34b9185b339b9df1d1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_pectinilyticus
00c210a0008fd4865894cef72174fed6,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,
00d00d57b2d9a59973da0aa93732408b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,
00d9e2f317522610234bd3068c76bf79,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
00e92cea08b5132944c37fbd31974739,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,
00ed7e70f8e7df957fd634b389363f81,Bacteria,Chloroflexi,AD3,AD3,AD3,AD3,uncultured_soil
013bde96a26a24208a80b422ed5d69ee,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,
015faac41744e244c6a3707696d126a6,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,uncultured_proteobacterium
01b17c521438c2b3587dc35c44126e20,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,,
01b7379b4c300c9142bb361d87be53e3,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
01bfc0ed0db1484e2d64e9f22fb624b2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
01c8a403d149ab11b8e99d28e77d6e73,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_proteobacterium
01d9c31d8e0dcfee6d51b1e9dfb2d564,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,uncultured_bacterium
01da0f6ad92f82df18b943185ff53c08,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,,
01e9fedef384fc50f533eb36ace88945,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,bacterium_enrichment
01eedf1fc76244472a2c2302247dda44,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,,,
022c35c7db84e3b17d28c47dec980c48,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,
022cc3681baca3a0f7c7124e6c07b38b,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,,,
0232c8f4f3f2b7268891c772901d4678,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome
0234b5a9d3daa7fa63bfe1318851c99d,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
023528ca6e0a577415ff3a2938879f1c,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,,,
023b83a8a04a3c7164a88f0c0406d024,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Tychonema_CCAP_1459-11B,
02496b8df58af3e8b5e39ed162f5367f,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
024c3f9af6769cbe400d73d7f7d97a8f,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
026b3259d537d9225b57d8450f8255cb,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,uncultured_forest
027091db9f1e64f63b17d1c5faa2d65e,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,
027b6f0500731f569cabf877ab508e65,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,
02838a55c23b434630b8ac87acc4ae62,Bacteria,,,,,,
02acc78ca81cb43dac546e54b7638df2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,metagenome
02b363fd4d669b2d93687333304c10eb,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,,
02cb1b3e4e79eb005be6edff8ff21d40,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome
02dee8a19938b3e17956bf61b57a00a7,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
0303ec07a141d66f284a95582bd542c7,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,uncultured_bacterium
0321fc6dcc9404cee888d02cc7d4d6e9,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,
0352e85115b26da4d9c8961d60177b17,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
037e055741ea39c70419748a94fc125a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,
03aa89712b0d019deb3ab5c596770362,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium
03ae333a7aff9cd1556fbd62a479d750,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus,
04074b31d185f8e4baf1a93f511c40cb,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,uncultured_Alphaproteobacteria
0415d2d726e2d3dea93fdf946d4fae22,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,
043410e6fd91557e539cd6e94685c465,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,uncultured_bacterium
0447ece47ccd26868012de9532a4ee5a,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured,uncultured_bacterium
044909b7f57704290d9e406fab383f8d,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
044d6b0cba4027180f362a15ea7ead98,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
046e58dec6035e094c7f1626e3ad50e2,Bacteria,Chloroflexi,Ktedonobacteria,B10-SB3A,B10-SB3A,B10-SB3A,uncultured_bacterium
049ec489b6587d3ffd30d8363531e252,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,
04bb082862236e0bc468ef57ad580034,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,
04c1b40045b0bd4063b7cb11e45767d9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,
04f6c8fdb5ce7cd0a4abe5df0127e1d7,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured_bacterium
05000fda96727965cb961ca01eb15a4e,Bacteria,,,,,,
0502ba8321ebad7caed2501768461462,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Family,
0507cdaf3a3469d6c5b79341498abb44,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,uncultured_bacterium
0514ee97d2aa429f3dac62f18ff821e6,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,
0515eeef91bf4acdc2ee913ea7fb660c,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae,metagenome
051fcf630c376ce3d4890171fa0308c5,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,,
05cef2a5fe96aa2477575f89396f559a,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,metagenome
061c698374f3607abb59bf33a925ef1d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma_escalantus
062832f96a4c56cb5f23e88616921caf,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,,
064f5c4cac06ecf204e0fbb0bf0d2dbf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Telmatospirillum,uncultured_bacterium
066f14619495e47ef9f4eadf0a1a6967,Unassigned,,,,,,
06721fbc863bddcbab2978e87a8a6c2a,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,
068ced76dbaa5f76fbbab7c5419aff39,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Acidobacteriaceae_bacterium
06ae27c1c4b49867426c3bb337de6c74,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Sorangium,Sorangium_cellulosum
06aec46a76d6f9b23c9b144e434dba0d,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,FCPS473,uncultured_Ktedonobacter
06ff40c5de7e36fc52716cd5380f186f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,
07387d5e2d81500879d79bb82e62a28a,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,metagenome
074cbc62e6f8a02ff07126537d001794,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,uncultured_proteobacterium
074dbc79f99faefad5cdc8a7260b7607,Bacteria,,,,,,
07684dbec9ba42113df129a01854ce63,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium
077463b2aa2b7b2e1f9f7adc10f666c6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,uncultured_bacterium
078c1a003e3ccf0440f2cabddac827e3,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Microbispora,
07959bf2a29d44c10bee63fabc7f6d81,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,
07979934984cba794ae33b0c9ec500ee,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),uncultured,uncultured_Acidobacteriales
079e8e70360e976745a46fd5ec01ae47,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
07b24aaece977609402ddf176be7e1ad,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,uncultured_bacterium
07b5cef6af09cdd5e703ba6031922f63,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium
07c46e86725d59ddcceb52e0ad034136,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,uncultured_bacterium
07c70a39abef3da1f53e9edd88f2cbb4,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,
07eae68d29b33fa007f323fcb038662d,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,
0828ae4d7a72e5be5d774b8174f61db2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,
084f547bb2f87496d9a8054e2381b6c0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
086b956ab8ea8d57fa79da41a7bb2944,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),uncultured,uncultured_bacterium
0887803f8faa83c221d3ace4ccb8c5f7,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,
088e9fba1359b8be9f64546258cfdfc8,Bacteria,Myxococcota,Polyangia,MSB-4B10,MSB-4B10,MSB-4B10,uncultured_bacterium
08be5bec18893dba56f22da07c80377f,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,,
08c5779b446a48a2cb93e3e6c489e87e,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,,
08ff8b4976a6e3465ccd7cf835ee8245,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
091a27c96694e65aef7ec34dc902a63c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,Rubrobacterineae_bacterium
0927849cc4c3d13ac139b2fe60c3264c,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,metagenome
09534942520a0e28d8a9c6e87fab5fa4,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,uncultured_euryarchaeote
096629ced544bf81e9554ed54cb4d1ff,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,
096e6460e4c607b8c56c3489bc1a35f2,Bacteria,Firmicutes,Bacilli,Bacillales,,,
097b5692d17741d62ad25c1d12be1262,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,
098e719c1b8b5cb7c8a14bdf9db72282,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,,
09a44dc3844f5715b71d11d30211dec6,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_Chloroflexus
09c25f9b1d7fc4e16d913ea12f692971,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured,Rhodospirillaceae_bacterium
0a04db193340210994a1c06fcaee833f,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured,
0a11e7ea6c462f0e4f5dc73067721114,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter,
0a13fab93e64d982c2ba90c1993cc0c2,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_Steroidobacter
0a1df38e717ec415b0e1eac1e0585226,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,uncultured_Dokdonella
0a2484413760bbf31bf4d3eb88a86a50,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_planctomycete
0a3aade5d8164846fb0ef1ffba7cca96,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,,
